FID	nb_genes	nb_species	origin	lost_sp	lost_taxa	expanded_tax
OG0004982	34	21	metazoa	8	mle,odi,ppa,rva,sme,obi,hel,hro	
OG0004983	34	26	metazoa	3	cel,hel,hro	
OG0004984	34	23	metazoa	6	cin,nematodes,rva,tca,sme	
OG0004985	34	19	metazoa	10	olfactores,nematodes,mli,anne_cl2	
OG0004986	34	21	metazoa	8	hsa,nematodes,rva,insects,sme,hro	
OG0004987	34	20	metazoa	9	bla,nematodes,rva,ava,platyhelminthes,cgi,hel	
OG0004988	34	28	metazoa	1	hel	
OG0004989	34	27	metazoa	2	mle,obi	
OG0004990	34	29	metazoa	0		
OG0004991	34	11	metazoa	18	nve,sko,vertebrata,ecdysozoa,platyhelminthes,obi,lgi,dgy,anne_cl1,pau	
OG0004992	34	26	metazoa	3	mli,lgi,cgi	
OG0004993	34	27	metazoa	2	cin,mli	
OG0004994	34	27	metazoa	2	mle,cgi	
OG0004995	34	27	metazoa	2	sma,sme	
OG0004996	34	28	metazoa	1	hel	
OG0004997	34	22	metazoa	7	urochordata,nematodes,dme,platyhelminthes	
OG0004998	34	22	metazoa	7	nematodes,rva,ava,platyhelminthes,lgi	
OG0004999	34	29	metazoa	0		
OG0005000	34	23	metazoa	6	mle,nve,odi,ppa,dgy,hel	
OG0005001	34	23	metazoa	6	nematodes,rva,insects,lgi	
OG0005002	34	28	metazoa	1	sme	
OG0005003	34	25	metazoa	4	bla,ppa,cgi,hel	
OG0005004	34	27	metazoa	2	ppa,hel	
OG0005005	34	28	metazoa	1	hel	
OG0005006	34	27	metazoa	2	sme,hel	
OG0005007	34	28	metazoa	1	cgi	
OG0005008	34	25	metazoa	4	odi,sma,sme,dgy	
OG0005009	34	24	metazoa	5	mle,dme,sme,cgi,hel	
OG0005010	34	26	metazoa	3	odi,sma,dgy	
OG0005011	34	27	metazoa	2	sme,hel	
OG0005012	34	24	metazoa	5	cin,ppa,rva,ava,hro	
OG0005013	34	25	metazoa	4	mle,sme,dgy,hel	
OG0005014	34	29	metazoa	0		
OG0005015	34	10	metazoa	19	nve,sko,bla,cin,vertebrata,ecdysozoa,platyhelminthes,obi,dgy,anne_cl1,nge	
OG0005016	34	21	metazoa	8	mle,odi,sma,tca,platyhelminthes,dgy,hro	
OG0005017	34	27	metazoa	2	sme,dgy	
OG0005018	34	25	metazoa	4	mle,cin,rva,cgi	
OG0005019	34	27	metazoa	2	sma,hel	
OG0005020	34	27	metazoa	2	sme,hel	
OG0005021	34	29	metazoa	0		
OG0005022	34	27	metazoa	2	platyhelminthes	
OG0005023	34	25	metazoa	4	odi,cel,insects	
OG0005024	34	29	metazoa	0		
OG0005025	34	24	metazoa	5	mle,bla,ppa,sme,hel	
OG0005026	34	21	metazoa	8	urochordata,nematodes,rva,insects,ava	
OG0005027	34	28	metazoa	1	hel	
OG0005028	34	9	metazoa	20	mle,sko,bla,urochordata,loc,nematodes,rva,sma,dme,platyhelminthes,moll_cl,annelids	
OG0005029	34	26	metazoa	3	odi,sme,hel	
OG0005030	34	24	metazoa	5	urochordata,nematodes,sme	
OG0005031	34	23	metazoa	6	loc,cel,rva,sma,sme,hel	
OG0005032	34	25	metazoa	4	mle,odi,ppa,ava	
OG0005033	34	26	metazoa	3	sme,hel,pau	
OG0005034	34	23	metazoa	6	odi,rva,platyhelminthes,cgi,hel	
OG0005035	34	28	metazoa	1	rva	
OG0005036	34	27	metazoa	2	cgi,hel	
OG0005037	34	27	metazoa	2	ppa,sme	
OG0005038	34	22	metazoa	7	odi,nematodes,platyhelminthes,hel,hro	
OG0005039	34	26	metazoa	3	bla,odi,hel	
OG0005040	34	26	metazoa	3	bla,cgi,hel	
OG0005041	34	29	metazoa	0		
OG0005042	34	25	metazoa	4	nematodes,rva,sme	
OG0005043	34	24	metazoa	5	nematodes,rva,sma,sme	
OG0005044	34	26	metazoa	3	sme,cgi,hel	
OG0005045	34	29	metazoa	0		
OG0005046	34	25	metazoa	4	nematodes,dme,hel	
OG0005047	34	27	metazoa	2	bla,hel	
OG0005048	34	20	metazoa	9	mle,bla,cin,loc,nematodes,ava,platyhelminthes	
OG0005049	34	26	metazoa	3	sma,mli,hel	
OG0005050	34	23	metazoa	6	nematodes,insects,cgi,hel	
OG0005051	34	26	metazoa	3	ppa,sme,hel	
OG0005052	34	26	metazoa	3	hsa,ppa,sma	
OG0005053	34	26	metazoa	3	ppa,sme,hel	
OG0005054	34	27	metazoa	2	ppa,dgy	
OG0005055	34	27	metazoa	2	sma,hel	
OG0005056	34	26	metazoa	3	mle,sme,hel	
OG0005057	34	25	metazoa	4	sma,obi,lgi,cgi	
OG0005058	34	23	metazoa	6	mle,loc,ava,sme,dgy,hel	
OG0005059	34	13	metazoa	16	olfactores,ecdysozoa,ava,platyhelminthes,hel,hro,pau	
OG0005060	34	24	metazoa	5	nve,nematodes,sma,lgi	
OG0005061	34	28	metazoa	1	dme	
OG0005062	34	25	metazoa	4	rva,sme,lgi,hel	
OG0005063	34	27	metazoa	2	sme,hel	
OG0005064	34	20	metazoa	9	bla,odi,loc,nematodes,rva,insects,sme	
OG0005065	34	25	metazoa	4	odi,platyhelminthes,lan	
OG0005066	34	26	metazoa	3	odi,ppa,sma	
OG0005067	34	25	metazoa	4	mle,nve,ava,sme	
OG0005068	34	27	metazoa	2	sme,cgi	
OG0005069	34	28	metazoa	1	hel	
OG0005070	34	29	metazoa	0		
OG0005071	34	24	metazoa	5	odi,nematodes,dme,sme	
OG0005072	34	24	metazoa	5	urochordata,rva,dme,hel	
OG0005073	34	29	metazoa	0		
OG0005074	34	24	metazoa	5	rva,insects,ava,sme	
OG0005075	34	28	metazoa	1	hel	
OG0005076	34	28	metazoa	1	sme	
OG0005077	34	20	metazoa	9	cin,loc,nematodes,rva,sma,cgi,hel,cte	
OG0005078	34	26	metazoa	3	odi,loc,sme	
OG0005079	34	25	metazoa	4	odi,ppa,rva,sme	
OG0005080	34	21	metazoa	8	mle,ecdysozoa,hel	
OG0005081	34	23	metazoa	6	nematodes,sma,platyhelminthes,dgy	
OG0005082	34	27	metazoa	2	loc,ppa	
OG0005083	34	28	metazoa	1	sme	
OG0005084	34	25	metazoa	4	odi,ppa,sme,hro	
OG0005085	34	18	metazoa	11	odi,nematodes,rva,sma,dme,platyhelminthes,obi,anne_cl1	
OG0005086	34	26	metazoa	3	odi,dme,sme	
OG0005087	34	26	metazoa	3	rva,ava,hel	
OG0005088	34	28	metazoa	1	hel	
OG0005089	34	29	metazoa	0		
OG0005090	34	28	metazoa	1	hel	
OG0005091	34	26	metazoa	3	nematodes,hel	
OG0005092	34	27	metazoa	2	obi,cgi	
OG0005093	34	28	metazoa	1	sme	
OG0005094	34	25	metazoa	4	bla,sma,sme,hel	
OG0005095	34	27	metazoa	2	cgi,hel	
OG0005096	34	25	metazoa	4	cin,loc,rva,hel	
OG0005097	34	27	metazoa	2	sma,cgi	
OG0005098	34	25	metazoa	4	odi,ppa,sme,hel	
OG0005099	34	23	metazoa	6	nematodes,rva,dme,hel,hro	
OG0005100	34	24	metazoa	5	nve,rva,sme,dgy,hel	
OG0005101	34	27	metazoa	2	sme,hel	
OG0005102	34	28	metazoa	1	sme	
OG0005103	34	21	metazoa	8	nematodes,rva,cgi,annelids	
OG0005104	34	23	metazoa	6	sma,mli,pye,dgy,hel,pau	
OG0005105	34	21	metazoa	8	nve,sko,urochordata,insects,platyhelminthes	
OG0005106	34	26	metazoa	3	mle,cgi,hel	
OG0005107	34	25	metazoa	4	ppa,dme,sme,hel	
OG0005108	34	24	metazoa	5	nve,nematodes,tca,lgi	
OG0005109	34	28	metazoa	1	hel	
OG0005110	34	28	metazoa	1	hel	
OG0005111	34	28	metazoa	1	hel	
OG0005112	34	28	metazoa	1	sme	
OG0005113	34	28	metazoa	1	hel	
OG0005114	34	22	metazoa	7	odi,loc,ppa,tca,ava,sme,dgy	
OG0005115	34	22	metazoa	7	bla,nematodes,rva,insects,sme	
OG0005116	34	24	metazoa	5	cin,nematodes,sme,hel	
OG0005117	34	25	metazoa	4	nve,sme,lgi,cgi	
OG0005118	34	27	metazoa	2	cgi,hel	
OG0005119	34	27	metazoa	2	sma,hel	
OG0005120	34	25	metazoa	4	cin,nematodes,sma	
OG0005121	34	26	metazoa	3	lgi,dgy,hel	
OG0005122	34	28	metazoa	1	sme	
OG0005123	34	28	metazoa	1	hel	
OG0005124	34	18	metazoa	11	vertebrata,nematodes,insects,ava,mli,obi,anne_cl1	
OG0005125	34	20	metazoa	9	mle,nematodes,rva,ava,platyhelminthes,lgi,hel	
OG0005126	34	27	metazoa	2	odi,hel	
OG0005127	34	27	metazoa	2	sme,hel	
OG0005128	34	27	metazoa	2	loc,sme	
OG0005129	34	25	metazoa	4	mle,cin,dgy,hel	
OG0005130	34	27	metazoa	2	odi,hro	
OG0005131	34	27	metazoa	2	bla,cgi	
OG0005132	34	29	metazoa	0		
OG0005133	34	26	metazoa	3	nve,bla,hel	
OG0005134	34	14	metazoa	15	mle,urochordata,ecdysozoa,sme,obi,cgi,hel,hro,nge	
OG0005135	34	25	metazoa	4	nve,cel,rva,hel	
OG0005136	34	22	metazoa	7	mle,nve,urochordata,rva,dme,cgi	
OG0005137	34	24	metazoa	5	odi,ppa,sma,hel,hro	
OG0005138	34	23	metazoa	6	nematodes,rva,ava,sme,lgi	
OG0005139	34	23	bilateria	3	urochordata,cgi	
OG0005140	34	21	parahoxozoa	6	bla,nematodes,rva,dme,lgi	
OG0005141	34	21	parahoxozoa	6	cin,ppa,insects,mli,hro	
OG0005142	34	21	eumetazoa	7	nematodes,rva,insects,dgy,hel	
OG0005143	34	16	bilateria	10	urochordata,nematodes,dme,platyhelminthes,hro,lophophorata	
OG0005144	34	25	eumetazoa	3	odi,dme,hel	
OG0005145	34	24	parahoxozoa	3	sme,dgy,hel	
OG0005146	34	23	parahoxozoa	4	odi,nematodes,hro	
OG0005147	34	25	eumetazoa	3	tca,sme,hro	
OG0005148	34	22	bilateria	4	cin,ppa,sme,dgy	
OG0005149	34	25	eumetazoa	3	bla,sma,mli	
OG0005150	34	26	parahoxozoa	1	odi	
OG0005151	34	20	eumetazoa	8	sko,odi,nematodes,dme,sme,dgy,hel	
OG0005152	34	24	parahoxozoa	3	ppa,rva,mli	
OG0005153	34	21	parahoxozoa	6	nematodes,rva,insects,sme	
OG0005154	34	24	parahoxozoa	3	odi,sme,dgy	
OG0005155	34	17	parahoxozoa	10	sma,tca,platyhelminthes,mollusca,hro,pau	
OG0005156	34	23	eumetazoa	5	odi,cel,rva,sme,hel	
OG0005157	34	22	bilateria	4	urochordata,platyhelminthes	
OG0005158	34	25	eumetazoa	3	rva,sme,dgy	
OG0005159	34	27	eumetazoa	1	odi	
OG0005160	34	24	eumetazoa	4	nematodes,rva,sme	
OG0005161	34	21	bilateria	5	bla,odi,ppa,mli,dgy	
OG0005162	34	4	parahoxozoa	23	deuterostomes,nematodes,rva,insects,platyhelminthes,obi,bivalvia,spir_cl1	lgi
OG0005163	34	18	parahoxozoa	9	bla,odi,vertebrata,rva,sme,cgi,hel,pau	ppa
OG0005164	34	6	eumetazoa	22	olfactores,ecdysozoa,ava,sme,mollusca,annelids,nge,pau	
OG0005165	34	5	eumetazoa	23	nve,sko,olfactores,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,annelids,pau	
OG0005166	34	9	bilateria	17	urochordata,ecdysozoa,ava,mli,obi,lgi,dgy,anne_cl1,nge,lan	
OG0005167	34	6	bilateria	20	sko,odi,vertebrata,ecdysozoa,ava,platyhelminthes,obi,bivalvia,hel,spir_cl	dgy
OG0005168	34	4	parahoxozoa	23	sko,olfactores,nematodes,rva,insects,ava,platyhelminthes,mollusca,dgy,hel,hro,spir_cl	bla
OG0005169	34	22	bilateria	4	ava,sme,dgy,hel	
OG0005170	34	3	bilateria	23	sko,olfactores,ecdysozoa,ava,platyhelminthes,obi,lgi,spir_cl1	
OG0005171	34	16	bilateria	10	cin,panarthropoda,ava,obi,dgy,hel,hro	
OG0005172	34	20	parahoxozoa	7	nematodes,rva,insects,ava,obi	
OG0005173	34	19	parahoxozoa	8	odi,nematodes,sma,dme,ava,sme,lgi	
OG0005174	34	4	bilateria	22	sko,urochordata,loc,ecdysozoa,ava,platyhelminthes,lgi,pye,spir_cl1	hsa
OG0005175	34	13	eumetazoa	15	nve,olfactores,ecdysozoa,ava,obi,dgy,hel	
OG0005176	34	7	bilateria	19	urochordata,hsa,ecdysozoa,ava,platyhelminthes,obi,annelids,nge,pau	
OG0005177	34	5	bilateria	21	olfactores,ecdysozoa,ava,platyhelminthes,obi,bivalvia,annelids,pau	nge
OG0005178	34	23	eumetazoa	5	ppa,sma,ava,lophophorata	
OG0005179	34	17	protostomia	3	sma,ava,sme	
OG0005180	34	16	bilateria	10	bla,odi,ppa,mandibulata,ava,platyhelminthes,cte	
OG0005181	34	4	parahoxozoa	23	deuterostomes,ecdysozoa,ava,platyhelminthes,obi,pye,dgy,hel,cte,spir_cl	nve
OG0005182	34	3	moll_cl	0		cgi
OG0005183	34	9	bilateria	17	chordata,nematodes,rva,insects,ava,platyhelminthes,pye,dgy,hel,hro	
OG0005184	34	16	eumetazoa	12	nve,chordata,cel,rva,sma,ava,sme,hro	
OG0005185	34	3	bilateria	23	chordata,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,annelids,lophophorata	
OG0005186	34	6	eumetazoa	22	deuterostomes,nematodes,mandibulata,ava,platyhelminthes,moll_cl,dgy,hro,spir_cl	nve
OG0005187	34	3	spir_cl1	4	dgy,hro,nge,pau	
OG0005188	34	4	spir_cl3	9	sme,obi,bivalvia,dgy,hel,hro,lophophorata	
OG0005189	34	5	spir_cl3	8	mollusca,dgy,hro,nge,pau	
OG0005190	34	13	eumetazoa	15	deuterostomes,nematodes,ava,platyhelminthes,moll_cl,lan	
OG0005191	34	3	parahoxozoa	24	sko,bla,urochordata,loc,cel,panarthropoda,spiralia	ppa
OG0005192	34	2	bilateria	24	chordata,ecdysozoa,ava,platyhelminthes,mollusca,annelids,nge,pau	
OG0005193	34	2	moll_cl	1	cgi	
OG0005194	34	2	eumetazoa	26	nve,deuterostomes,nematodes,mandibulata,spiralia	
OG0005195	33	28	metazoa	1	sma	
OG0005196	33	3	metazoa	26	bilateria	aqu
OG0005197	33	25	metazoa	4	odi,ppa,insects	
OG0005198	33	5	metazoa	24	mle,nve,chordata,nematodes,rva,insects,ava,platyhelminthes,obi,pye,spir_cl1	
OG0005199	33	25	metazoa	4	cin,platyhelminthes,hel	
OG0005200	33	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0005201	33	24	metazoa	5	bla,cin,ppa,rva,sme	
OG0005202	33	24	metazoa	5	mle,odi,rva,mli,hel	
OG0005203	33	25	metazoa	4	rva,sme,cgi,hel	
OG0005204	33	21	metazoa	8	odi,nematodes,ava,platyhelminthes,hel,hro	
OG0005205	33	24	metazoa	5	odi,cel,rva,sma,sme	
OG0005206	33	26	metazoa	3	urochordata,cgi	
OG0005207	33	19	metazoa	10	ecdysozoa,ava,sme,obi,hro	
OG0005208	33	13	metazoa	16	sko,olfactores,ecdysozoa,mollusca,dgy	
OG0005209	33	24	metazoa	5	mle,cin,loc,cgi,hel	
OG0005210	33	27	metazoa	2	sme,hel	
OG0005211	33	25	metazoa	4	nematodes,rva,sme	
OG0005212	33	27	metazoa	2	odi,mli	
OG0005213	33	5	metazoa	24	mle,deuterostomes,ecdysozoa,ava,platyhelminthes,lgi,pye,annelids,lophophorata	nge
OG0005214	33	23	metazoa	6	mle,bla,cin,sme,dgy,hel	
OG0005215	33	24	metazoa	5	mle,cin,ava,platyhelminthes	
OG0005216	33	25	metazoa	4	nematodes,hel,nge	
OG0005217	33	1	aqu	0		
OG0005218	33	27	metazoa	2	cgi,hel	
OG0005219	33	20	metazoa	9	odi,nematodes,mandibulata,sme,cgi,hro	
OG0005220	33	26	metazoa	3	bla,urochordata	
OG0005221	33	22	metazoa	7	mle,odi,nematodes,platyhelminthes,cgi	
OG0005222	33	23	metazoa	6	sko,sma,sme,pye,hel,pau	
OG0005223	33	27	metazoa	2	bla,mli	
OG0005224	33	1	aqu	0		
OG0005225	33	28	metazoa	1	hel	
OG0005226	33	21	metazoa	8	mle,nematodes,rva,ava,mli,lgi,cgi	
OG0005227	33	21	metazoa	8	ecdysozoa,ava,hel	
OG0005228	33	29	metazoa	0		
OG0005229	33	26	metazoa	3	tca,sme,hel	
OG0005230	33	27	metazoa	2	loc,ppa	
OG0005231	33	28	metazoa	1	sme	
OG0005232	33	18	metazoa	11	cin,ppa,panarthropoda,ava,platyhelminthes,obi,hro	
OG0005233	33	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0005234	33	24	metazoa	5	bla,nematodes,rva,sme	
OG0005235	33	25	metazoa	4	odi,mli,hel,hro	
OG0005236	33	22	metazoa	7	nematodes,mandibulata,sme,hro	
OG0005237	33	27	metazoa	2	cin,sme	
OG0005238	33	21	metazoa	8	nematodes,insects,lgi,cgi,hel,hro	
OG0005239	33	19	metazoa	10	sko,urochordata,hsa,nematodes,sma,tca,dgy,hro	
OG0005240	33	26	metazoa	3	nematodes,sme	
OG0005241	33	27	metazoa	2	odi,dme	
OG0005242	33	25	metazoa	4	odi,ppa,platyhelminthes	
OG0005243	33	26	metazoa	3	mle,nve,odi	
OG0005244	33	24	metazoa	5	urochordata,tca,hel,pau	
OG0005245	33	27	metazoa	2	ppa,cgi	
OG0005246	33	23	metazoa	6	nematodes,rva,sma,sme,hro	
OG0005247	33	22	metazoa	7	ecdysozoa,hro	
OG0005248	33	28	metazoa	1	hel	
OG0005249	33	20	metazoa	9	mle,sko,nematodes,rva,sma,dme,sme,hro	
OG0005250	33	23	metazoa	6	nve,bla,nematodes,mli,dgy	
OG0005251	33	26	metazoa	3	mle,ppa,rva	
OG0005252	33	25	metazoa	4	mle,ppa,sma,dgy	
OG0005253	33	28	metazoa	1	hel	
OG0005254	33	21	metazoa	8	odi,ecdysozoa,hro	
OG0005255	33	22	metazoa	7	odi,nematodes,sma,cgi,hel,hro	
OG0005256	33	26	metazoa	3	mle,cgi,hel	
OG0005257	33	28	metazoa	1	hel	
OG0005258	33	22	metazoa	7	ecdysozoa,hro	
OG0005259	33	28	metazoa	1	sme	
OG0005260	33	27	metazoa	2	mle,mli	
OG0005261	33	28	metazoa	1	hel	
OG0005262	33	28	metazoa	1	cte	
OG0005263	33	19	metazoa	10	ecdysozoa,ava,sme,cgi,hro	
OG0005264	33	25	metazoa	4	odi,rva,tca,cgi	
OG0005265	33	27	metazoa	2	cin,sme	
OG0005266	33	25	metazoa	4	mle,cgi,hel,hro	
OG0005267	33	26	metazoa	3	bla,ava,sme	
OG0005268	33	20	metazoa	9	mle,nve,urochordata,nematodes,dgy,hel,hro	
OG0005269	33	23	metazoa	6	urochordata,ppa,ava,sme,hro	
OG0005270	33	20	metazoa	9	bla,cel,panarthropoda,ava,dgy,hel	
OG0005271	33	27	metazoa	2	rva,cgi	
OG0005272	33	24	metazoa	5	mle,nve,odi,ava,hel	
OG0005273	33	27	metazoa	2	nve,sme	
OG0005274	33	26	metazoa	3	odi,sme,cgi	
OG0005275	33	27	metazoa	2	nematodes	
OG0005276	33	27	metazoa	2	ppa,mli	
OG0005277	33	28	metazoa	1	hel	
OG0005278	33	26	metazoa	3	platyhelminthes,hel	
OG0005279	33	28	metazoa	1	cgi	
OG0005280	33	20	metazoa	9	odi,ecdysozoa,sme,hro	
OG0005281	33	28	metazoa	1	hel	
OG0005282	33	17	metazoa	12	mle,urochordata,nematodes,sma,platyhelminthes,cgi,dgy,hel,hro	
OG0005283	33	24	metazoa	5	mle,insects,lgi,hel	
OG0005284	33	24	metazoa	5	cin,sme,dgy,hel,hro	
OG0005285	33	21	metazoa	8	mle,bla,urochordata,ava,platyhelminthes,hel	
OG0005286	33	28	metazoa	1	hel	
OG0005287	33	26	metazoa	3	cin,sme,hel	
OG0005288	33	27	metazoa	2	cgi,hel	
OG0005289	33	26	metazoa	3	odi,rva,ava	
OG0005290	33	27	metazoa	2	mle,hel	
OG0005291	33	27	metazoa	2	cin,sme	
OG0005292	33	25	metazoa	4	mle,odi,cgi,hel	
OG0005293	33	24	metazoa	5	bla,cel,sme,lgi,hel	
OG0005294	33	26	metazoa	3	ppa,sme,hel	
OG0005295	33	23	metazoa	6	odi,nematodes,rva,mli,hro	
OG0005296	33	26	metazoa	3	sko,tca,ava	
OG0005297	33	23	metazoa	6	bla,rva,sma,sme,hel,nge	
OG0005298	33	24	metazoa	5	odi,nematodes,insects	
OG0005299	33	28	metazoa	1	hel	
OG0005300	33	24	metazoa	5	odi,insects,hel,lan	
OG0005301	33	24	metazoa	5	cel,rva,insects,hel	
OG0005302	33	26	metazoa	3	ppa,mli,hel	
OG0005303	33	27	metazoa	2	nve,lgi	
OG0005304	33	26	metazoa	3	cin,platyhelminthes	
OG0005305	33	26	metazoa	3	bla,sme,hel	
OG0005306	33	27	metazoa	2	cin,hro	
OG0005307	33	28	metazoa	1	sma	
OG0005308	33	23	metazoa	6	odi,panarthropoda,ava	
OG0005309	33	20	metazoa	9	mle,ppa,panarthropoda,ava,sme,hel	
OG0005310	33	25	metazoa	4	mle,bla,ppa,hel	
OG0005311	33	26	metazoa	3	odi,ppa,hel	
OG0005312	33	24	metazoa	5	cin,rva,sme,cgi,hel	
OG0005313	33	25	metazoa	4	ppa,sma,mli,hel	
OG0005314	33	28	metazoa	1	cgi	
OG0005315	33	28	metazoa	1	hel	
OG0005316	33	27	metazoa	2	ppa,cte	
OG0005317	33	23	metazoa	6	nematodes,insects,sme,hel	
OG0005318	33	25	metazoa	4	cin,platyhelminthes,hel	
OG0005319	33	28	metazoa	1	hel	
OG0005320	33	23	metazoa	6	bla,odi,sma,sme,cgi,nge	
OG0005321	33	27	metazoa	2	mle,cgi	
OG0005322	33	28	metazoa	1	hel	
OG0005323	33	28	metazoa	1	odi	
OG0005324	33	25	metazoa	4	bla,odi,sma,hel	
OG0005325	33	25	metazoa	4	nematodes,rva,hel	
OG0005326	33	28	metazoa	1	hel	
OG0005327	33	28	metazoa	1	hel	
OG0005328	33	21	metazoa	8	ecdysozoa,hel,hro	
OG0005329	33	25	metazoa	4	platyhelminthes,cgi,hel	
OG0005330	33	26	metazoa	3	platyhelminthes,hel	
OG0005331	33	26	metazoa	3	mle,cin,hel	
OG0005332	33	13	metazoa	16	mle,nve,olfactores,ecdysozoa,platyhelminthes,hro,nge	
OG0005333	33	24	metazoa	5	sko,ava,platyhelminthes,hel	
OG0005334	33	25	metazoa	4	urochordata,ava,hel	
OG0005335	33	23	metazoa	6	nematodes,rva,sma,sme,hro	
OG0005336	33	25	metazoa	4	nematodes,platyhelminthes	
OG0005337	33	27	metazoa	2	sme,hel	
OG0005338	33	24	metazoa	5	mle,rva,platyhelminthes,dgy	
OG0005339	33	28	metazoa	1	loc	
OG0005340	33	28	metazoa	1	hel	
OG0005341	33	27	metazoa	2	ppa,hel	
OG0005342	33	13	metazoa	16	olfactores,nematodes,rva,ava,platyhelminthes,obi,annelids,lan	
OG0005343	33	22	metazoa	7	bla,nematodes,rva,insects,sme	
OG0005344	33	27	metazoa	2	sme,hel	
OG0005345	33	24	metazoa	5	nematodes,rva,dme,hel	
OG0005346	33	25	metazoa	4	odi,dgy,hel,hro	
OG0005347	33	26	metazoa	3	odi,hel,cte	
OG0005348	33	26	metazoa	3	sme,cgi,hel	
OG0005349	33	24	metazoa	5	mle,odi,rva,sme,cgi	
OG0005350	33	26	metazoa	3	mle,tca,hel	
OG0005351	33	25	metazoa	4	odi,nematodes,sme	
OG0005352	33	26	metazoa	3	cin,rva,mli	
OG0005353	33	25	metazoa	4	ppa,sme,cgi,hel	
OG0005354	33	26	metazoa	3	cgi,dgy,hel	
OG0005355	33	18	metazoa	11	olfactores,nematodes,rva,insects,ava,hel	
OG0005356	33	29	metazoa	0		
OG0005357	33	25	metazoa	4	urochordata,sma,sme	
OG0005358	33	18	metazoa	11	urochordata,ecdysozoa,anne_cl2	
OG0005359	33	21	metazoa	8	nve,urochordata,cel,rva,sma,lgi,dgy	
OG0005360	33	27	metazoa	2	cel,hel	
OG0005361	33	27	metazoa	2	bla,sme	
OG0005362	33	22	metazoa	7	mle,ecdysozoa	
OG0005363	33	23	metazoa	6	rva,insects,cgi,hel,hro	
OG0005364	33	24	metazoa	5	odi,nematodes,sma,dme	
OG0005365	33	20	metazoa	9	mle,odi,nematodes,rva,ava,platyhelminthes,cgi	
OG0005366	33	28	metazoa	1	sme	
OG0005367	33	27	metazoa	2	sme,hel	
OG0005368	33	27	metazoa	2	ava,hel	
OG0005369	33	22	metazoa	7	odi,nematodes,rva,ava,sme,dgy	
OG0005370	33	22	metazoa	7	urochordata,nematodes,insects,dgy	
OG0005371	33	26	metazoa	3	sme,hel,hro	
OG0005372	33	27	metazoa	2	mle,dgy	
OG0005373	33	27	metazoa	2	loc,sme	
OG0005374	33	20	metazoa	9	mle,urochordata,nematodes,mandibulata,sme	
OG0005375	33	29	metazoa	0		
OG0005376	33	27	metazoa	2	ppa,hel	
OG0005377	33	23	metazoa	6	bla,nematodes,rva,sme,hel	
OG0005378	33	19	metazoa	10	mle,urochordata,loc,nematodes,sma,hel,hro,nge	
OG0005379	33	26	metazoa	3	odi,sme,hel	
OG0005380	33	25	metazoa	4	rva,dme,hel,hro	
OG0005381	33	22	metazoa	7	odi,nematodes,rva,ava,sme,hel	
OG0005382	33	25	metazoa	4	nematodes,mli,hel	
OG0005383	33	24	metazoa	5	odi,insects,anne_cl1	
OG0005384	33	23	metazoa	6	rva,sme,obi,cgi,hel,hro	
OG0005385	33	28	metazoa	1	hel	
OG0005386	33	26	metazoa	3	sme,pye,hel	
OG0005387	33	28	metazoa	1	cte	
OG0005388	33	26	metazoa	3	ppa,cgi,hel	
OG0005389	33	26	metazoa	3	sma,sme,hel	
OG0005390	33	24	metazoa	5	cin,nematodes,sme,hel	
OG0005391	33	27	metazoa	2	ava,hel	
OG0005392	33	26	metazoa	3	mle,odi,dme	
OG0005393	33	26	metazoa	3	obi,cgi,hel	
OG0005394	33	28	metazoa	1	mle	
OG0005395	33	26	metazoa	3	sma,platyhelminthes	
OG0005396	33	29	metazoa	0		
OG0005397	33	23	metazoa	6	mle,odi,ppa,platyhelminthes,dgy	
OG0005398	33	25	metazoa	4	mle,nematodes,sme	
OG0005399	33	27	metazoa	2	bla,sme	
OG0005400	33	26	metazoa	3	sma,sme,hel	
OG0005401	33	21	metazoa	8	nve,hsa,nematodes,rva,sma,ava,cte	
OG0005402	33	27	metazoa	2	dgy,hel	
OG0005403	33	21	metazoa	8	mle,urochordata,sma,mli,cgi,hel,hro	
OG0005404	33	24	metazoa	5	sma,mli,hel,cte,nge	
OG0005405	33	25	metazoa	4	mle,nve,mli,hel	
OG0005406	33	25	metazoa	4	nematodes,sme,hel	
OG0005407	33	22	metazoa	7	urochordata,nematodes,insects,hel	
OG0005408	33	19	metazoa	10	mle,odi,ecdysozoa,sme,hro	
OG0005409	33	26	metazoa	3	sme,cgi,hel	
OG0005410	33	26	metazoa	3	loc,hel,nge	
OG0005411	33	26	metazoa	3	ppa,sme,hel	
OG0005412	33	26	metazoa	3	mle,nve,ppa	
OG0005413	33	25	metazoa	4	ppa,insects,hel	
OG0005414	33	28	metazoa	1	sme	
OG0005415	33	24	metazoa	5	mle,odi,rva,sme,hel	
OG0005416	33	27	metazoa	2	rva,hel	
OG0005417	33	26	metazoa	3	nematodes,rva	
OG0005418	33	23	metazoa	6	odi,nematodes,mli,hel,hro	
OG0005419	33	28	metazoa	1	hel	
OG0005420	33	24	metazoa	5	nematodes,rva,insects	
